id,label
12291,Bacharel em direito
12292,Bafômetro
12293,Bagagem
12294,Bagagem acompanhada
12295,Bagagem desacompanhada
12296,Bahia
12297,Baixa dos autos
12298,Baixa na ctps
12299,Baixa na distribuição
12300,Baixa renda
12301,Balancete
12302,Balança
12303,Balança comercial
12304,Balança de precisão
12305,Balanço
12306,Balanço anual
12307,Balanço geral
12308,Balanço semestral
12309,Balística
12310,Banca examinadora
12311,Banca suplementar
12312,Banco
12313,Banco central do brasil (bacen)
12314,Banco comercial
12315,Banco de dados
12316,Banco de desenvolvimento
12317,Banco de investimento
12318,Banco depositário
12319,Banco do brasil
12320,Banco internacional de reconstruçao e desenvolvimento (bird)
12321,Banco mundial
12322,Banco nacional de crédito cooperativo (bncc)
12323,Banco nacional de desenvolvimento econômico e social (bndes)
12324,Banco nacional de habitação (bnh)
12325,Banco regional de brasília (brb)
12326,Banco regional de desenvolvimento do extremo-sul (brde)
12327,Banda larga
12328,Bandeira
12329,Bandeira nacional
12330,Bar
12331,Barragem
12332,Barreira policial
12333,Base de cálculo
12334,Base de cálculo negativa
12335,Base territorial
12336,Bebida
12337,Bebida alcoólica
12338,Bem
12339,Bem acessório
12340,Bem alienado
12341,Bem antieconômico
12342,Bem apreendido
12343,Bem arrecadado
12344,Bem arrematado
12345,Bem comum
12346,Bem consumível
12347,Bem corpóreo
12348,Bem de consumo
12349,Bem de família
12350,Bem de produção
12351,Bem de raiz
12352,Bem desembaraçado
12353,Bem divisível
12354,Bem dominial
12355,Bem dotal
12356,Bem fungível
12357,Bem gravado
12358,Bem hipotecado
12359,Bem impenhorável
12360,Bem imóvel
12361,Bem inalienável
12362,Bem incomunicável
12363,Bem inconsumível
12364,Bem incorpóreo
12365,Bem indivisível
12366,Bem infungível
12367,Bem irrecuperável
12368,Bem jurídico
12369,Bem jurídico tutelado
12370,Bem litigioso
12371,Bem livre
12372,Bem móvel
12373,Bem ocioso
12374,Bem particular
12375,Bem patrimonial indisponível
12376,Bem penhorado
12377,Bem penhorável
12378,Bem principal
12379,Bem público
12380,Bem público de uso comum
12381,Bem público de uso especial
12382,Bem remido
12383,Bem remoto
12384,Bem reservado
12385,Bem sequestrado
12386,Bem sonegado
12387,Bem usado
12388,Bem vago
12389,Beneficiamento
12390,Beneficiário
12391,Benefício
12392,Benefício assistencial
12393,Benefício de ordem
12394,Benefício de prestação continuada
12395,Benefício pecuniário
12396,Benefício previdenciário
12397,Benefícios fiscais a programas especiais de exportação (befiex)
12398,Benfeitoria
12399,Benfeitoria comum
12400,Benfeitoria necessária
12401,Benfeitoria voluptuária
12402,Benfeitoria útil
12403,Biblioteca
12404,Bibliotecário
12405,Bicicleta
12406,Bigamia
12407,Bilateralidade
12408,Bilhete de loteria
12409,Bilhete de mercadorias
12410,Bimestre
12411,Bingo
12412,Binômio (direito)
12413,Biodiesel
12414,Biodireito
12415,Bioética
12416,Bis in idem
12417,Bis in idem (direito tributário)
12418,Bitributação
12419,Blog
12420,Bloqueio
12421,Bloqueio de bens
12422,Bloqueio de cruzados
12423,Boa-fé
12424,Boicotagem violenta
12425,Boletim de ocorrência
12426,Boleto bancário
12427,Bolsa de estudo
12428,Bolsa de mercadoria
12429,Bolsa de mercadorias e futuros
12430,Bolsa de valores
12431,Bolívia
12432,Bom comportamento
12433,Bomba de combustível
12434,Bombeiro militar
12435,Bonificação
12436,Bons antecedentes
12437,Borderô
12438,Botijão de gás
12439,Brasil
12440,Brasileiro
12441,Brasileiro nato
12442,Brasileiro naturalizado
12443,Brasão (símbolo nacional)
12444,Brinquedo
12445,Busca domiciliar
12446,Busca e apreensão
12447,Busca pessoal
12448,Bóia-fria
12449,Bônus
12450,Bônus de subscrição
12451,Bônus do tesouro nacional (btn)
12452,Bônus do tesouro nacional fiscal (btnf)
12453,Cabimento
12454,Cabo
12455,Cada
12456,Cadastramento
12457,Cadastro
12458,Cadastro ambiental rural (car)
12459,Cadastro central de adotante
12460,Cadastro de emitentes de cheques sem fundos
12461,Cadastro de emitentes de cheques sem fundos (ccf)
12462,Cadastro de inadimplentes
12463,Cadastro de pessoas físicas (cpf)
12464,Cadastro fiscal de imóveis rurais (cafir)
12465,Cadastro florestal
12466,Cadastro imobiliário
12467,Cadastro imobiliário fiscal
12468,Cadastro informativo dos créditos não quitados de órgãos e entidades federais (cadin)
12469,Cadastro internacional de fornecedores
12470,Cadastro nacional de empresas inidôneas e suspensas (ceis)
12471,Cadastro nacional de empresas punidas (cnep)
12472,Cadastro nacional de informações sociais (cnis)
12473,Cadastro nacional de pessoa juridica (cnpj)
12474,Cadastro nacional do trabalhador
12475,Cadastro rural
12476,Cadastro único de convênio (cauc)
12477,Cadeia dominial
12478,Caderneta de poupança
12479,Caderno de votação
12480,Caducidade
12481,Caducidade automática
12482,Cadáver
12483,Caixa
12484,Caixa de assistência dos advogados
12485,Caixa de assistência social
12486,"Caixa de pecúlios, pensões e montepios beneficente (capemi)"
12487,Caixa de previdência dos funcionários do banco do brasil (previ)
12488,Caixa econômica estadual
12489,Caixa econômica federal (cef)
12490,Caixa eletrônico
12491,Calamidade pública
12492,Calendário judiciário
12493,Calúnia
12494,Caminhão
12495,Campanha política
12496,Campanha publicitária
12497,Campus
12498,Canadá
12499,Cancelamento
12500,Cancelamento da naturalização
12501,Candidato
12502,Candidatura
12503,Cantor
12504,Capacidade
12505,Capacidade civil
12506,Capacidade contributiva
12507,Capacidade de direito
12508,Capacidade de fato
12509,Capacidade econômica
12510,Capacidade física
12511,Capacidade laborativa
12512,Capacidade mental
12513,Capacidade postulatória
12514,Capacidade processual
12515,Capacidade tributária
12516,Capacitação técnico-operacional
12517,Capacitação técnico-profissional
12518,Capatazia
12519,Capital de estado
12520,Capital de giro
12521,Capital estrangeiro
12522,Capital inicial
12523,Capital nacional
12524,Capital social
12525,Capital social autorizado
12526,Capital social integralizado
12527,Capital social realizado
12528,Capital social subscrito
12529,Capitalização
12530,Capitalização anual de juros
12531,Capitalização diária de juros
12532,Capitalização mensal de juros
12533,Capitulação legal
12534,Capitão
12535,Captação de recursos
12536,Captura
12537,Caput
12538,Capítulo
12539,Caracterização
12540,Característica
12541,Carceragem
12542,Carcereiro
12543,Cardiopatia
12544,Cardiopatia grave
12545,Carga
12546,Carga dos autos
12547,Carga horária
12548,Carga rápida
12549,Cargo
12550,Cargo científico
12551,Cargo efetivo
12552,Cargo em comissão
12553,Cargo novo
12554,Cargo político
12555,Cargo privativo
12556,Cargo público
12557,Cargo temporário
12558,Cargo técnico
12559,Carimbo de autenticação
12560,Carnaval
12561,Carnê
12562,Carnê de contribuição
12563,Carnê-leão
12564,Carreira
12565,Carreira típica de estado
12566,Carro
12567,Carro importado
12568,Carta
12569,Carta arbitral
12570,Carta de adjudicação
12571,Carta de arrematação
12572,Carta de fiança
12573,Carta de frete
12574,Carta de guia
12575,Carta de ordem
12576,Carta de remição
12577,Carta de sentença
12578,Carta precatória
12579,Carta registrada
12580,Carta rogatória
12581,Carta rogatória ativa
12582,Carta rogatória passiva
12583,Carta testemunhável
12584,Carta-patente
12585,Cartaz
12586,Carteira de estudante
12587,Carteira de identidade
12588,Carteira de trabalho e previdência social (ctps)
12589,Carteira funcional
12590,Carteira hipotecária
12591,Carteira nacional de habilitação
12592,Carteira profissional
12593,Carteiro
12594,Cartel
12595,Cartão de crédito
12596,Cartão de segurado
12597,Cartão magnético
12598,Cartório
12599,Cartório de protestos de títulos e documentos
12600,Cartório de registro civil
12601,Cartório de registro de imóveis
12602,Cartório de títulos e documentos
12603,Cartório extrajudicial
12604,Cartório judicial não-oficializado
12605,Cartório judicial oficializado
12606,Carvão
12607,Caráter absoluto
12608,Caráter abstrato
12609,Caráter classificatório
12610,Caráter coercitivo
12611,Caráter contributivo
12612,Caráter dúplice
12613,Caráter eliminatório
12614,Caráter específico
12615,Caráter excepcional
12616,Caráter exemplificativo
12617,Caráter formal
12618,Caráter genérico
12619,Caráter interino
12620,Caráter material
12621,Caráter normativo
12622,Caráter obrigatório
12623,Caráter opinativo
12624,Caráter permanente
12625,Caráter pessoal
12626,Caráter precário
12627,Caráter provisório
12628,Caráter retributivo
12629,Caráter satisfativo
12630,Caráter taxativo
12631,Caráter temporário
12632,Caráter urgente
12633,Caráter vitalício
12634,Carência de ação
12635,Casa
12636,Casa de albergado
12637,Casa de diversão
12638,Casa de massagem
12639,Casa de prostituição (crime)
12640,Casa lotérica
12641,Casa noturna
12642,Casa própria
12643,Casal
12644,Casamento
12645,Casamento civil
12646,Casamento do agente com a vítima
12647,Casamento nuncupativo
12648,Casamento putativo
12649,Casamento religioso
12650,Casamento religioso com efeitos civis
12651,Caso fortuito
12652,Caso fortuito externo
12653,Caso fortuito interno
12654,Cassação
12655,Cassação da carteira nacional de habilitação
12656,Cassação da permissão para dirigir
12657,Cassação de aposentadoria
12658,Castigo
12659,Categoria
12660,Categoria econômica
12661,Categoria funcional
12662,Categoria profissional
12663,Cativeiro
12664,Catástrofe
12665,Causa absolutamente independente
12666,Causa de alçada
12667,Causa de pedir
12668,Causa de pequeno valor
12669,Causa de valor inestimável
12670,Causa debendi
12671,Causa especial de aumento de pena
12672,Causa especial de diminuição de pena
12673,Causa excludente de responsabilidade
12674,Causa externa
12675,Causa extintiva
12676,Causa geral de aumento de pena
12677,Causa geral de diminuição de pena
12678,Causa impeditiva
12679,Causa interruptiva
12680,Causa modificativa
12681,Causa mortis
12682,Causa própria
12683,Causa relativamente independente
12684,Causa suspensiva
12685,Causador do dano
12686,Causalidade alternativa
12687,Caução
12688,Caução de imóvel
12689,Caução de títulos
12690,Caução em dinheiro
12691,Caução fidejussória
12692,Caução judicial
12693,Caução real
12694,Caça
12695,Caça furtiva
12696,Caça-níqueis
12697,Caçador
12698,Ceará
12699,Cedente
12700,Cego
12701,Cela
12702,Celebração
12703,Celebração de ajuste para impor preço
12704,Celeridade processual
12705,Cem vezes
12706,Cemitério
12707,Cena de estupro
12708,Cena de nudez
12709,Cena de sexo
12710,Censo demográfico
12711,Censura
12712,Cento e oitenta contribuições mensais
12713,Cento e oitenta dias
12714,Cento e quarenta dias
12715,Cento e vinte dias
12716,Central de risco de crédito do banco central
12717,Centralização
12718,Centralização de serviços dos bancos s/a (serasa)
12719,Centro acadêmico
12720,Centro de observação
12721,Cerca
12722,Cerceamento de defesa
12723,Cerceamento de locomoção
12724,Certeza
12725,Certidão
12726,Certidão de casamento
12727,Certidão de dívida ativa (cda)
12728,Certidão de intimação
12729,Certidão de julgamento
12730,Certidão de nascimento
12731,Certidão de partilha
12732,Certidão de regularidade fiscal
12733,Certidão de trânsito em julgado
12734,Certidão de óbito
12735,Certidão negativa
12736,Certidão negativa de débito (cnd)
12737,Certidão positiva de débito (cpd)
12738,Certidão positiva de débito com efeitos de negativa (cpd-en)
12739,Certificado
12740,Certificado de ações
12741,Certificado de boas práticas de fabricação
12742,Certificado de bônus de subscrição
12743,Certificado de cadastro
12744,Certificado de conclusão
12745,Certificado de debênture
12746,Certificado de depósito
12747,Certificado de depósito bancário (cdb)
12748,Certificado de depósito de ações
12749,Certificado de depósito de debênture
12750,Certificado de depósito de partes beneficiárias
12751,Certificado de entidade beneficente de assistência social (cebas)
12752,Certificado de matrícula
12753,Certificado de naturalização
12754,Certificado de partes beneficiárias
12755,Certificado de privatização
12756,Certificado de registro cadastral
12757,Certificado de registro do veículo (crv)
12758,Certificado de registro e licenciamento do veículo (crlv)
12759,Certificado de regularidade
12760,Certificado de regularidade jurídico-fiscal (crjf)
12761,Certificado de reservista
12762,Certificado provisório de naturalização
12763,Certificação
12764,Certificação digital
12765,Cessionário
12766,Cessão
12767,Cessão de bens
12768,Cessão de crédito
12769,Cessão de direitos
12770,Cessão de instrumento usual na prática de furto
12771,Cessão de uso
12772,Cessão gratuita
12773,Cessão onerosa
12774,Chacina
12775,Chamamento ao processo
12776,Charlatanismo
12777,Chat
12778,Chave
12779,Chave falsa
12780,Chefe
12781,Chefe da casa civil
12782,Chefe de departamento
12783,Chefe de família
12784,Chefe de gabinete
12785,Chefe de secretaria
12786,Chefe de seção
12787,Cheque
12788,Cheque administrativo
12789,Cheque ao portador
12790,Cheque cruzado
12791,Cheque de viagem
12792,Cheque especial
12793,Cheque nominal
12794,Cheque pré-datado
12795,Cheque roubado
12796,Cheque sem fundos
12797,Cheque visado
12798,Chile
12799,Ciclista
12800,Ciclomotor
12801,Cidadania
12802,Cidade
12803,Cidadão
12804,Cientificação
12805,Cigarro
12806,Cinco anos
12807,Cinco dias
12808,Cinco meses
12809,Cinema
12810,Cinquenta anos
12811,Cinquenta e cinco anos
12812,Cinquenta salários mínimos
12813,Cinto de segurança
12814,Cinza humana
12815,Circular
12816,Circulação
12817,Circulação de mercadoria
12818,Circulação de moeda falsa
